Rollno,Name,Gender,Caste,PWD,Rank,prefl,Seat Allotted,Preference Number
XYZ1333,student4067,M,Gen,No,4659,"[['SVNIT', 'ECE'], ['VNIT', 'ECE'], ['MNNIT', 'ECE'], ['NITG', 'CSE'], ['MNNIT', 'ECE'], ['NITT', 'ECE'], ['SVNIT', 'ECE'], ['VNIT', 'CSE']]","Sorry, you got no seat",0
XYZ1336,student2666,M,Gen,No,4087,"[['NITC', 'CIVIL'], ['NITC', 'CSE'], ['MNNIT', 'ECE'], ['NITG', 'MECH'], ['NITK', 'MECH'], ['NITC', 'MECH'], ['NITB', 'CSE'], ['NITG', 'MECH'], ['NITC', 'MECH'], ['NITG', 'CSE']]","Sorry, you got no seat",0
XYZ1337,student554,M,Gen,No,1661,"[['NITB', 'CIVIL'], ['MNNIT', 'MECH'], ['NITC', 'CSE']]","['NITB', 'CIVIL']",1
XYZ1337,student3884,M,Res,No,2851,"[['MNNIT', 'MECH'], ['SVNIT', 'CSE'], ['NITG', 'CSE'], ['VNIT', 'CSE'], ['SVNIT', 'CSE'], ['NITB', 'MECH'], ['NITB', 'MECH'], ['NITC', 'MECH'], ['NITT', 'MECH']]","['MNNIT', 'MECH']",1
XYZ1337,student3709,M,Res,No,4912,"[['NITK', 'ECE'], ['VNIT', 'MECH'], ['SVNIT', 'MECH'], ['NITB', 'MECH'], ['NITC', 'MECH'], ['NITG', 'CSE'], ['NITG', 'MECH'], ['MNNIT', 'CSE'], ['NITG', 'ECE'], ['NITAP', 'CSE']]","Sorry, you got no seat",0
XYZ1337,student3833,M,Gen,No,1757,"[['MNNIT', 'AGRI'], ['NITC', 'CSE'], ['NITB', 'ECE'], ['NITC', 'ECE'], ['MNNIT', 'CSE'], ['NITT', 'CSE'], ['VNIT', 'MECH'], ['NITK', 'CSE'], ['VNIT', 'ECE']]","['MNNIT', 'AGRI']",1
XYZ1338,student650,M,Res,No,3478,"[['NITC', 'CSE'], ['VNIT', 'ECE'], ['SVNIT', 'CSE'], ['VNIT', 'ECE'], ['NITG', 'CSE'], ['NITK', 'ECE'], ['NITG', 'CSE'], ['NITG', 'CSE'], ['MNNIT', 'ECE'], ['SVNIT', 'ECE']]","['VNIT', 'ECE']",2
XYZ1338,student4154,F,Gen,No,2062,"[['NITK', 'CIVIL'], ['NITAP', 'ECE'], ['NITG', 'CSE'], ['NITK', 'MECH'], ['NITC', 'CSE'], ['MNNIT', 'ECE'], ['MNNIT', 'CSE'], ['NITC', 'CSE'], ['NITC', 'MECH'], ['NITG', 'ECE']]","['NITK', 'CIVIL']",1
XYZ1339,student2330,M,Res,No,3985,"[['VNIT', 'MECH'], ['NITG', 'MECH'], ['NITG', 'MECH'], ['NITK', 'MECH']]","Sorry, you got no seat",0
XYZ1341,student2199,M,Gen,No,2783,"[['NITB', 'ECE'], ['NITAP', 'ECE'], ['NITK', 'ECE'], ['NITC', 'CSE'], ['VNIT', 'CSE'], ['SVNIT', 'CSE']]","Sorry, you got no seat",0
XYZ1341,student3620,F,Res,No,2300,"[['NITB', 'ECE'], ['VNIT', 'CSE'], ['NITG', 'MECH']]","['NITB', 'ECE']",1
XYZ1342,student712,F,Res,No,3542,"[['NITC', 'MECH'], ['NITG', 'ECE'], ['MNNIT', 'MECH'], ['NITG', 'CSE'], ['NITK', 'ECE'], ['NITAP', 'ECE'], ['NITC', 'CSE'], ['MNNIT', 'ECE']]","Sorry, you got no seat",0
XYZ1345,student3876,F,Gen,No,4737,"[['NITT', 'CIVIL'], ['VNIT', 'ECE'], ['NITC', 'MECH'], ['NITT', 'CSE'], ['NITAP', 'CSE'], ['SVNIT', 'ECE'], ['NITG', 'CSE'], ['MNNIT', 'MECH'], ['NITG', 'CSE'], ['NITC', 'CSE']]","Sorry, you got no seat",0
XYZ1345,student4999,M,Gen,No,4244,"[['NITC', 'ECE'], ['NITC', 'MECH'], ['SVNIT', 'ECE'], ['NITK', 'MECH'], ['NITC', 'CSE'], ['NITG', 'CSE'], ['VNIT', 'CSE'], ['NITG', 'CSE'], ['NITB', 'CSE'], ['SVNIT', 'ECE']]","Sorry, you got no seat",0
XYZ1345,student480,M,Gen,No,2626,"[['NITK', 'ECE'], ['NITG', 'CSE'], ['NITK', 'MECH'], ['NITC', 'CSE'], ['NITAP', 'MECH'], ['VNIT', 'ECE']]","Sorry, you got no seat",0
XYZ1345,student2433,M,Gen,No,2462,"[['NITK', 'AGRI'], ['NITAP', 'ECE'], ['NITC', 'ECE'], ['NITG', 'ECE']]","Sorry, you got no seat",0
XYZ1347,student3267,M,Gen,No,2845,"[['NITK', 'CSE'], ['SVNIT', 'MECH'], ['NITAP', 'ECE'], ['NITG', 'ECE'], ['NITK', 'CSE'], ['NITB', 'CSE'], ['MNNIT', 'CSE'], ['NITG', 'CSE'], ['NITC', 'CSE']]","Sorry, you got no seat",0
XYZ1348,student702,F,Res,No,4736,"[['NITC', 'ECE'], ['NITG', 'CSE'], ['NITB', 'MECH'], ['NITK', 'ECE'], ['NITAP', 'CSE'], ['NITAP', 'CSE'], ['NITAP', 'MECH'], ['NITB', 'MECH'], ['NITK', 'CSE'], ['NITK', 'ECE']]","Sorry, you got no seat",0
XYZ1348,student3956,M,Res,No,2765,"[['VNIT', 'AGRI'], ['NITG', 'ECE'], ['VNIT', 'CSE'], ['NITB', 'CSE'], ['NITAP', 'CSE'], ['VNIT', 'CSE'], ['NITG', 'CSE'], ['NITAP', 'ECE'], ['MNNIT', 'MECH'], ['NITG', 'ECE']]","['VNIT', 'AGRI']",1
XYZ1349,student2141,F,Gen,No,2966,"[['NITT', 'MECH'], ['NITC', 'MECH'], ['NITAP', 'CSE'], ['NITAP', 'CSE'], ['NITB', 'ECE'], ['NITC', 'ECE'], ['NITAP', 'ECE'], ['MNNIT', 'MECH'], ['VNIT', 'ECE']]","Sorry, you got no seat",0
XYZ1350,student3753,M,Res,No,3584,"[['NITG', 'MECH'], ['NITK', 'MECH'], ['VNIT', 'ECE'], ['NITK', 'CSE'], ['NITC', 'CSE'], ['NITT', 'MECH'], ['VNIT', 'MECH'], ['VNIT', 'ECE'], ['NITG', 'ECE'], ['NITT', 'CSE']]","['NITK', 'CSE']",4
XYZ1350,student1264,M,Res,No,2206,"[['NITT', 'ECE'], ['NITB', 'ECE'], ['NITG', 'MECH']]","Sorry, you got no seat",0
XYZ1351,student2735,M,Gen,No,1278,"[['NITC', 'AGRI'], ['NITAP', 'MECH'], ['NITG', 'CSE'], ['NITC', 'MECH'], ['NITC', 'ECE']]","['NITC', 'AGRI']",1
XYZ1352,student3018,M,Gen,No,4728,"[['MNNIT', 'CIVIL'], ['NITG', 'MECH'], ['NITG', 'MECH'], ['NITG', 'MECH'], ['MNNIT', 'MECH'], ['NITB', 'ECE'], ['NITC', 'CSE'], ['NITC', 'CSE'], ['NITC', 'CSE'], ['NITB', 'MECH']]","Sorry, you got no seat",0
XYZ1354,student4691,F,Res,No,4935,"[['MNNIT', 'MECH'], ['NITC', 'ECE'], ['NITG', 'ECE'], ['NITG', 'CSE'], ['NITC', 'MECH'], ['NITK', 'MECH'], ['NITB', 'ECE'], ['SVNIT', 'CSE']]","Sorry, you got no seat",0
XYZ1356,student2187,F,Res,No,4753,"[['NITC', 'CIVIL'], ['MNNIT', 'CSE'], ['MNNIT', 'ECE'], ['NITAP', 'ECE']]","['NITC', 'CIVIL']",1
XYZ1357,student2013,M,Gen,No,4352,"[['NITG', 'ECE'], ['NITB', 'MECH'], ['NITAP', 'CSE'], ['NITAP', 'CSE'], ['NITAP', 'MECH'], ['NITT', 'CSE'], ['VNIT', 'MECH'], ['SVNIT', 'CSE'], ['NITC', 'CSE'], ['NITK', 'MECH']]","Sorry, you got no seat",0
XYZ1357,student3794,M,Gen,No,438,"[['NITAP', 'CSE'], ['NITB', 'CSE'], ['NITG', 'MECH'], ['MNNIT', 'ECE'], ['NITB', 'MECH']]","['NITAP', 'CSE']",1
XYZ1357,student2097,M,Gen,No,1778,"[['VNIT', 'AGRI'], ['NITG', 'ECE'], ['NITAP', 'MECH'], ['MNNIT', 'CSE'], ['SVNIT', 'MECH'], ['NITG', 'MECH'], ['NITC', 'MECH'], ['NITT', 'ECE'], ['NITC', 'CSE'], ['NITK', 'ECE']]","['VNIT', 'AGRI']",1
XYZ1358,student3347,M,Gen,No,3818,"[['NITG', 'CSE'], ['NITC', 'MECH'], ['NITG', 'MECH'], ['SVNIT', 'ECE'], ['SVNIT', 'MECH'], ['VNIT', 'ECE'], ['NITK', 'MECH'], ['NITG', 'MECH'], ['NITC', 'ECE'], ['SVNIT', 'MECH']]","Sorry, you got no seat",0
XYZ1361,student1469,F,Gen,No,2484,"[['NITAP', 'ECE'], ['NITK', 'MECH'], ['NITG', 'ECE'], ['MNNIT', 'CSE'], ['NITC', 'ECE'], ['MNNIT', 'MECH'], ['VNIT', 'CSE']]","Sorry, you got no seat",0
XYZ1361,student3293,F,Gen,No,2815,"[['SVNIT', 'CSE'], ['NITB', 'MECH'], ['NITK', 'CSE'], ['NITB', 'CSE'], ['MNNIT', 'MECH'], ['NITG', 'ECE'], ['NITK', 'CSE'], ['NITB', 'ECE'], ['NITK', 'CSE'], ['SVNIT', 'MECH']]","Sorry, you got no seat",0
XYZ1361,student3376,M,Res,No,2748,"[['SVNIT', 'MECH'], ['NITC', 'MECH'], ['NITG', 'ECE']]","Sorry, you got no seat",0
XYZ1365,student1622,M,Res,No,2102,"[['NITB', 'MECH'], ['NITC', 'CSE'], ['NITT', 'CSE'], ['VNIT', 'ECE'], ['NITB', 'CSE'], ['MNNIT', 'ECE'], ['VNIT', 'CSE'], ['NITB', 'CSE'], ['NITAP', 'MECH'], ['NITC', 'CSE']]","['NITB', 'MECH']",1
XYZ1365,student4812,M,Res,No,2080,"[['SVNIT', 'ECE'], ['NITG', 'ECE'], ['NITAP', 'ECE'], ['SVNIT', 'MECH'], ['VNIT', 'MECH'], ['VNIT', 'ECE'], ['VNIT', 'MECH']]","['SVNIT', 'ECE']",1
XYZ1366,student3873,F,Res,No,2775,"[['SVNIT', 'ECE'], ['NITAP', 'MECH'], ['NITT', 'MECH'], ['SVNIT', 'CSE'], ['NITK', 'MECH'], ['MNNIT', 'ECE'], ['NITK', 'CSE'], ['NITG', 'CSE']]","['SVNIT', 'ECE']",1
XYZ1367,student721,M,Gen,No,2974,"[['NITK', 'MECH'], ['SVNIT', 'ECE'], ['NITT', 'MECH'], ['NITT', 'CSE'], ['NITG', 'CSE'], ['NITAP', 'CSE'], ['NITT', 'MECH'], ['SVNIT', 'ECE'], ['NITC', 'MECH'], ['NITC', 'CSE']]","Sorry, you got no seat",0
XYZ1367,student4944,M,Gen,No,3008,"[['NITAP', 'AGRI'], ['NITG', 'MECH'], ['MNNIT', 'CSE'], ['NITB', 'ECE'], ['SVNIT', 'MECH'], ['MNNIT', 'ECE']]","Sorry, you got no seat",0
XYZ1367,student3539,M,Res,No,1249,"[['NITAP', 'MECH'], ['NITG', 'CSE'], ['MNNIT', 'ECE'], ['NITB', 'CSE'], ['NITB', 'CSE'], ['NITK', 'MECH'], ['NITC', 'CSE'], ['NITC', 'ECE'], ['SVNIT', 'CSE'], ['NITAP', 'ECE']]","['NITAP', 'MECH']",1
XYZ1368,student3200,F,Gen,No,3480,"[['SVNIT', 'CSE'], ['NITK', 'CSE'], ['NITB', 'MECH'], ['VNIT', 'ECE'], ['NITC', 'ECE'], ['NITG', 'ECE'], ['NITG', 'MECH'], ['NITC', 'CSE']]","Sorry, you got no seat",0
XYZ1370,student3594,M,Gen,No,1692,"[['MNNIT', 'CSE'], ['VNIT', 'MECH'], ['SVNIT', 'ECE'], ['NITK', 'MECH'], ['NITK', 'CSE'], ['NITB', 'MECH'], ['NITK', 'CSE'], ['VNIT', 'MECH'], ['MNNIT', 'MECH'], ['SVNIT', 'ECE']]","['MNNIT', 'CSE']",1
XYZ1370,student1911,M,Gen,No,3247,"[['MNNIT', 'CSE'], ['NITG', 'CSE'], ['SVNIT', 'ECE'], ['NITK', 'CSE'], ['NITB', 'MECH'], ['SVNIT', 'CSE'], ['NITC', 'ECE'], ['VNIT', 'ECE'], ['MNNIT', 'MECH'], ['SVNIT', 'ECE']]","Sorry, you got no seat",0
XYZ1371,student3155,M,Gen,No,3176,"[['SVNIT', 'ECE'], ['VNIT', 'ECE'], ['NITB', 'MECH'], ['NITT', 'CSE'], ['NITT', 'ECE'], ['VNIT', 'ECE'], ['NITC', 'CSE'], ['NITB', 'MECH'], ['MNNIT', 'ECE'], ['NITG', 'CSE']]","Sorry, you got no seat",0
XYZ1372,student3549,F,Res,No,1509,"[['NITT', 'CIVIL'], ['NITAP', 'ECE'], ['SVNIT', 'ECE'], ['VNIT', 'MECH'], ['NITK', 'MECH'], ['NITC', 'ECE']]","['NITT', 'CIVIL']",1
XYZ1372,student4251,F,Gen,No,1361,"[['MNNIT', 'ECE'], ['SVNIT', 'ECE'], ['MNNIT', 'CSE'], ['VNIT', 'CSE'], ['NITAP', 'MECH'], ['VNIT', 'MECH'], ['NITAP', 'CSE'], ['NITB', 'MECH'], ['VNIT', 'CSE'], ['MNNIT', 'MECH']]","['MNNIT', 'ECE']",1
XYZ1372,student1728,M,Res,No,1771,"[['NITT', 'MECH'], ['NITAP', 'ECE'], ['NITG', 'MECH'], ['VNIT', 'ECE'], ['NITB', 'ECE'], ['NITC', 'CSE'], ['NITB', 'MECH'], ['VNIT', 'ECE'], ['SVNIT', 'CSE'], ['NITG', 'MECH']]","['NITAP', 'ECE']",2
XYZ1373,student1433,M,Gen,No,1759,"[['NITB', 'ECE'], ['NITC', 'CSE'], ['NITK', 'CSE'], ['VNIT', 'ECE'], ['SVNIT', 'CSE'], ['NITG', 'MECH'], ['NITK', 'CSE'], ['NITG', 'CSE'], ['MNNIT', 'MECH'], ['SVNIT', 'ECE']]","['NITC', 'CSE']",2
XYZ1375,student2551,F,Res,No,3444,"[['NITK', 'ECE'], ['VNIT', 'ECE'], ['SVNIT', 'MECH'], ['MNNIT', 'MECH'], ['MNNIT', 'ECE'], ['NITAP', 'CSE'], ['NITG', 'MECH'], ['NITG', 'ECE']]","['VNIT', 'ECE']",2
XYZ1376,student2130,M,Res,No,1879,"[['NITT', 'CSE'], ['NITB', 'CSE'], ['NITK', 'MECH'], ['NITT', 'ECE'], ['NITK', 'CSE'], ['NITC', 'CSE'], ['NITG', 'CSE'], ['NITG', 'ECE'], ['NITAP', 'MECH'], ['NITAP', 'MECH']]","['NITT', 'CSE']",1
XYZ1378,student2711,M,Gen,No,4742,"[['NITC', 'CSE'], ['NITG', 'CSE'], ['SVNIT', 'ECE'], ['NITG', 'MECH'], ['NITAP', 'CSE'], ['NITT', 'ECE'], ['NITK', 'ECE'], ['NITAP', 'MECH']]","Sorry, you got no seat",0
XYZ1380,student972,F,Gen,No,311,"[['NITG', 'ECE'], ['SVNIT', 'CSE'], ['SVNIT', 'CSE'], ['VNIT', 'CSE'], ['MNNIT', 'MECH'], ['NITB', 'CSE'], ['NITAP', 'ECE'], ['NITG', 'CSE'], ['VNIT', 'ECE']]","['NITG', 'ECE']",1
XYZ1380,student2193,F,Gen,No,3907,"[['NITG', 'ECE'], ['VNIT', 'MECH'], ['NITB', 'CSE'], ['MNNIT', 'ECE'], ['VNIT', 'ECE'], ['MNNIT', 'CSE'], ['VNIT', 'CSE'], ['MNNIT', 'CSE'], ['NITC', 'CSE'], ['MNNIT', 'ECE']]","Sorry, you got no seat",0
XYZ1380,student1214,M,Gen,No,4698,"[['VNIT', 'CIVIL'], ['NITC', 'MECH'], ['NITG', 'CSE'], ['NITB', 'CSE'], ['NITG', 'CSE'], ['MNNIT', 'ECE'], ['SVNIT', 'MECH'], ['NITB', 'ECE'], ['NITK', 'ECE']]","Sorry, you got no seat",0
XYZ1381,student152,M,Res,No,3335,"[['SVNIT', 'AGRI'], ['NITT', 'ECE'], ['NITT', 'MECH'], ['NITK', 'MECH'], ['NITK', 'CSE'], ['NITG', 'MECH'], ['NITC', 'CSE']]","['SVNIT', 'AGRI']",1
XYZ1382,student305,M,Res,No,1290,"[['NITG', 'CSE'], ['NITK', 'ECE'], ['MNNIT', 'ECE'], ['VNIT', 'CSE'], ['SVNIT', 'CSE'], ['NITG', 'MECH']]","['NITG', 'CSE']",1
XYZ1382,student2230,F,Gen,No,4978,"[['MNNIT', 'CSE'], ['NITT', 'ECE'], ['NITT', 'ECE'], ['NITT', 'MECH'], ['MNNIT', 'CSE'], ['NITAP', 'ECE'], ['NITB', 'ECE'], ['NITAP', 'CSE'], ['NITB', 'MECH'], ['MNNIT', 'MECH']]","Sorry, you got no seat",0
XYZ1383,student4305,M,Gen,No,3529,"[['SVNIT', 'AGRI'], ['MNNIT', 'MECH'], ['NITG', 'CSE'], ['NITG', 'CSE'], ['VNIT', 'ECE'], ['NITAP', 'MECH'], ['MNNIT', 'CSE'], ['VNIT', 'MECH'], ['VNIT', 'MECH'], ['NITG', 'MECH']]","Sorry, you got no seat",0
XYZ1383,student3742,F,Res,Yes,2453,"[['NITAP', 'AGRI'], ['VNIT', 'MECH'], ['NITT', 'CSE'], ['NITG', 'MECH'], ['NITG', 'ECE'], ['NITK', 'ECE'], ['NITK', 'MECH'], ['NITAP', 'MECH'], ['MNNIT', 'MECH'], ['NITT', 'CSE']]","['NITAP', 'AGRI']",1
XYZ1383,student2948,F,Gen,No,348,"[['NITC', 'CIVIL'], ['NITG', 'ECE'], ['NITG', 'MECH'], ['NITG', 'CSE'], ['NITG', 'CSE'], ['NITG', 'MECH'], ['NITC', 'MECH'], ['NITG', 'MECH'], ['SVNIT', 'CSE'], ['NITB', 'MECH']]","['NITC', 'CIVIL']",1
XYZ1385,student3655,F,Res,No,2320,"[['NITK', 'ECE'], ['NITB', 'ECE'], ['NITC', 'CSE'], ['NITB', 'MECH'], ['NITT', 'ECE'], ['NITG', 'ECE'], ['NITC', 'CSE'], ['MNNIT', 'CSE'], ['NITK', 'ECE']]","['NITK', 'ECE']",1
XYZ1389,student1696,M,Res,No,2384,"[['NITG', 'MECH'], ['NITG', 'ECE'], ['NITG', 'CSE'], ['SVNIT', 'ECE'], ['MNNIT', 'CSE'], ['MNNIT', 'ECE'], ['NITG', 'ECE'], ['NITC', 'MECH'], ['SVNIT', 'CSE'], ['SVNIT', 'CSE']]","['SVNIT', 'ECE']",4
XYZ1390,student1367,M,Res,No,4482,"[['NITB', 'ECE'], ['VNIT', 'ECE'], ['NITC', 'CSE'], ['NITT', 'MECH'], ['NITT', 'MECH'], ['NITB', 'MECH'], ['SVNIT', 'MECH'], ['VNIT', 'MECH'], ['NITB', 'CSE'], ['NITK', 'MECH']]","Sorry, you got no seat",0
XYZ1392,student354,M,Gen,No,3236,"[['SVNIT', 'MECH'], ['VNIT', 'CSE'], ['NITB', 'ECE'], ['NITC', 'ECE']]","Sorry, you got no seat",0
XYZ1393,student3478,M,Gen,No,3278,"[['NITC', 'MECH'], ['MNNIT', 'CSE'], ['NITAP', 'ECE'], ['NITG', 'ECE'], ['SVNIT', 'CSE'], ['NITT', 'MECH'], ['NITG', 'MECH'], ['NITT', 'ECE']]","Sorry, you got no seat",0
XYZ1393,student4504,M,Res,No,887,"[['NITG', 'MECH'], ['NITG', 'ECE'], ['NITT', 'MECH'], ['VNIT', 'MECH'], ['NITC', 'CSE'], ['VNIT', 'CSE'], ['NITG', 'MECH'], ['NITG', 'CSE'], ['MNNIT', 'CSE'], ['NITG', 'ECE']]","['NITG', 'MECH']",1
XYZ1393,student4603,M,Gen,No,2681,"[['SVNIT', 'MECH'], ['NITB', 'MECH'], ['NITB', 'MECH'], ['NITB', 'CSE'], ['NITG', 'MECH'], ['NITG', 'ECE'], ['NITAP', 'CSE'], ['NITB', 'CSE']]","Sorry, you got no seat",0
XYZ1393,student4337,F,Gen,No,3187,"[['NITG', 'CIVIL'], ['NITC', 'MECH'], ['NITC', 'MECH'], ['SVNIT', 'ECE'], ['NITG', 'MECH'], ['NITG', 'CSE'], ['NITG', 'MECH'], ['MNNIT', 'MECH'], ['NITAP', 'MECH'], ['NITG', 'ECE']]","Sorry, you got no seat",0
XYZ1395,student2991,M,Res,No,3215,"[['NITG', 'ECE'], ['NITC', 'CSE'], ['NITK', 'MECH'], ['NITB', 'MECH'], ['SVNIT', 'MECH'], ['NITB', 'ECE'], ['NITG', 'CSE']]","['NITK', 'MECH']",3
XYZ1397,student3788,M,Gen,No,1126,"[['NITG', 'CIVIL'], ['NITG', 'ECE'], ['NITG', 'MECH']]","['NITG', 'CIVIL']",1
XYZ1397,student4126,M,Res,No,3936,"[['NITG', 'CIVIL'], ['NITT', 'MECH'], ['NITB', 'MECH'], ['NITG', 'CSE'], ['NITB', 'ECE'], ['VNIT', 'MECH'], ['NITC', 'MECH'], ['NITAP', 'ECE'], ['NITC', 'CSE'], ['NITT', 'MECH']]","Sorry, you got no seat",0
XYZ1398,student1060,M,Res,No,2046,"[['SVNIT', 'ECE'], ['NITG', 'MECH'], ['NITC', 'CSE'], ['NITC', 'MECH'], ['NITT', 'CSE'], ['VNIT', 'CSE'], ['NITAP', 'ECE'], ['VNIT', 'CSE'], ['SVNIT', 'MECH'], ['NITAP', 'MECH']]","['SVNIT', 'ECE']",1
XYZ1399,student4589,M,Res,No,258,"[['VNIT', 'CIVIL'], ['NITT', 'MECH'], ['NITK', 'MECH'], ['NITC', 'MECH'], ['NITG', 'MECH']]","['VNIT', 'CIVIL']",1
XYZ1399,student202,M,Res,No,3550,"[['SVNIT', 'CIVIL'], ['NITAP', 'CSE'], ['VNIT', 'ECE'], ['SVNIT', 'MECH'], ['NITC', 'ECE'], ['NITAP', 'CSE'], ['MNNIT', 'CSE'], ['NITC', 'MECH'], ['MNNIT', 'ECE'], ['NITB', 'ECE']]","['VNIT', 'ECE']",3
XYZ1399,student4738,F,Gen,No,106,"[['VNIT', 'CSE'], ['NITT', 'ECE'], ['NITB', 'MECH'], ['VNIT', 'MECH'], ['NITB', 'MECH'], ['NITC', 'CSE']]","['VNIT', 'CSE']",1
XYZ1401,student1743,M,Gen,No,3854,"[['NITG', 'MECH'], ['MNNIT', 'CSE'], ['NITC', 'MECH'], ['NITAP', 'MECH'], ['VNIT', 'CSE'], ['NITAP', 'MECH'], ['NITC', 'ECE'], ['NITB', 'CSE'], ['NITB', 'CSE'], ['NITK', 'MECH']]","Sorry, you got no seat",0
XYZ1403,student932,M,Res,No,3908,"[['NITB', 'CSE'], ['NITK', 'CSE'], ['NITK', 'MECH'], ['NITG', 'MECH'], ['NITC', 'MECH'], ['NITG', 'MECH'], ['NITG', 'MECH'], ['MNNIT', 'CSE'], ['NITAP', 'CSE'], ['SVNIT', 'ECE']]","Sorry, you got no seat",0
XYZ1404,student3199,M,Gen,No,1926,"[['NITC', 'MECH'], ['NITT', 'MECH'], ['NITK', 'CSE'], ['VNIT', 'ECE'], ['NITK', 'ECE'], ['SVNIT', 'MECH'], ['NITB', 'CSE'], ['NITK', 'ECE'], ['SVNIT', 'CSE'], ['NITC', 'CSE']]","['NITK', 'CSE']",3
XYZ1404,student1765,M,Res,No,1143,"[['NITG', 'CSE'], ['NITB', 'ECE'], ['VNIT', 'MECH'], ['NITC', 'MECH'], ['NITG', 'ECE'], ['MNNIT', 'ECE'], ['NITB', 'CSE'], ['VNIT', 'MECH'], ['VNIT', 'CSE'], ['NITAP', 'MECH']]","['NITG', 'CSE']",1
XYZ1405,student3746,F,Res,No,3401,"[['NITG', 'AGRI'], ['SVNIT', 'ECE'], ['SVNIT', 'MECH'], ['NITK', 'ECE'], ['NITG', 'MECH'], ['NITB', 'ECE'], ['NITK', 'MECH'], ['NITC', 'MECH'], ['NITB', 'ECE'], ['NITB', 'CSE']]","['NITK', 'MECH']",7
XYZ1406,student84,M,Gen,No,827,"[['NITB', 'MECH'], ['NITK', 'ECE'], ['NITC', 'CSE']]","['NITB', 'MECH']",1
XYZ1406,student4569,M,Res,No,4027,"[['VNIT', 'AGRI'], ['VNIT', 'ECE'], ['NITG', 'ECE'], ['NITG', 'CSE'], ['NITT', 'CSE'], ['SVNIT', 'ECE'], ['VNIT', 'ECE'], ['NITB', 'ECE'], ['NITC', 'ECE'], ['NITC', 'MECH']]","['VNIT', 'AGRI']",1
XYZ1407,student1087,M,Gen,No,4220,"[['SVNIT', 'ECE'], ['NITG', 'MECH'], ['NITG', 'CSE'], ['VNIT', 'ECE'], ['NITC', 'CSE'], ['VNIT', 'MECH'], ['NITB', 'ECE'], ['NITAP', 'CSE'], ['NITK', 'MECH'], ['MNNIT', 'CSE']]","Sorry, you got no seat",0
XYZ1409,student1,M,Gen,No,1177,"[['NITK', 'AGRI'], ['NITC', 'MECH'], ['NITG', 'MECH'], ['VNIT', 'CSE']]","['NITK', 'AGRI']",1
XYZ1409,student3672,M,Gen,No,3754,"[['SVNIT', 'AGRI'], ['NITAP', 'ECE'], ['VNIT', 'ECE'], ['NITT', 'CSE'], ['NITB', 'CSE'], ['NITG', 'CSE'], ['NITB', 'CSE'], ['MNNIT', 'CSE'], ['SVNIT', 'CSE'], ['MNNIT', 'CSE']]","Sorry, you got no seat",0
XYZ1410,student2558,M,Gen,No,1457,"[['NITG', 'AGRI'], ['NITG', 'CSE'], ['SVNIT', 'CSE'], ['NITT', 'CSE'], ['NITG', 'CSE'], ['SVNIT', 'MECH']]","['SVNIT', 'CSE']",3
XYZ1410,student4048,F,Gen,No,4330,"[['MNNIT', 'ECE'], ['NITC', 'ECE'], ['NITK', 'CSE'], ['MNNIT', 'CSE'], ['NITAP', 'CSE'], ['NITK', 'CSE'], ['VNIT', 'MECH'], ['NITC', 'CSE']]","Sorry, you got no seat",0
XYZ1411,student730,M,Gen,No,1275,"[['NITT', 'MECH'], ['VNIT', 'CSE'], ['MNNIT', 'ECE'], ['VNIT', 'CSE'], ['NITG', 'CSE'], ['NITAP', 'MECH'], ['NITT', 'CSE'], ['NITAP', 'MECH'], ['VNIT', 'ECE'], ['NITT', 'CSE']]","['VNIT', 'CSE']",2
XYZ1411,student4656,F,Gen,No,1989,"[['MNNIT', 'AGRI'], ['NITAP', 'MECH'], ['NITAP', 'MECH']]","['MNNIT', 'AGRI']",1
XYZ1413,student4797,M,Gen,No,428,"[['SVNIT', 'CSE'], ['NITT', 'CSE'], ['NITT', 'CSE'], ['MNNIT', 'ECE'], ['NITAP', 'MECH'], ['NITG', 'MECH'], ['NITK', 'CSE'], ['NITG', 'CSE'], ['VNIT', 'ECE'], ['NITC', 'MECH']]","['SVNIT', 'CSE']",1
XYZ1413,student599,M,Res,No,3460,"[['NITG', 'ECE'], ['NITK', 'MECH'], ['NITG', 'MECH'], ['NITAP', 'ECE'], ['NITAP', 'MECH']]","Sorry, you got no seat",0
XYZ1413,student1479,M,Gen,No,289,"[['NITC', 'ECE'], ['NITG', 'MECH'], ['NITAP', 'MECH'], ['NITG', 'CSE']]","['NITG', 'MECH']",2
XYZ1414,student3676,M,Gen,No,4232,"[['NITK', 'ECE'], ['NITT', 'CSE'], ['NITG', 'MECH'], ['VNIT', 'MECH'], ['NITG', 'MECH'], ['NITC', 'CSE'], ['NITC', 'MECH'], ['NITC', 'ECE'], ['VNIT', 'CSE'], ['NITT', 'CSE']]","Sorry, you got no seat",0
XYZ1414,student2384,M,Gen,No,4961,"[['VNIT', 'CSE'], ['NITB', 'ECE'], ['SVNIT', 'MECH'], ['NITC', 'MECH'], ['MNNIT', 'CSE'], ['MNNIT', 'ECE'], ['NITAP', 'CSE']]","Sorry, you got no seat",0
